tid,lat,lon,speed,course,alt
5392300,6343693,1040452,1386,8668,2080
5392400,6343694,1040466,1406,8659,2090
5392500,6343694,1040481,1426,8652,2100
5392600,6343694,1040496,1446,8667,2110
5392700,6343695,1040511,1468,8697,2120
5392800,6343695,1040526,1489,8627,2130
5392900,6343696,1040541,1500,8669,2130
5393000,6343696,1040557,1509,8631,2140
5393100,6343696,1040572,1524,8655,2150
5393200,6343697,1040588,1523,8671,2170
5393300,6343697,1040604,1526,8700,2170
5393400,6343698,1040620,1524,8673,2180
5393500,6343698,1040635,1520,8644,2190
5393600,6343698,1040651,1513,8691,2200
5393700,6343699,1040666,1511,8669,2210
5393800,6343699,1040682,1505,8668,2230
5393900,6343700,1040697,1499,8671,2240
5394000,6343700,1040713,1496,8625,2240
5394100,6343700,1040728,1494,8658,2240
5394200,6343701,1040744,1492,8645,2250
5394400,6343702,1040774,1492,8664,2260
5394500,6343702,1040790,1492,8664,2270
5394600,6343703,1040805,1497,8645,2270
5394700,6343703,1040821,1503,8680,2280
5394800,6343703,1040836,1509,8639,2290
5394900,6343704,1040852,1513,8681,2300
5395000,6343704,1040867,1518,8642,2300
5395100,6343705,1040883,1527,8645,2310
5395200,6343705,1040899,1532,8651,2310
5395300,6343705,1040915,1540,8666,2320
5395400,6343706,1040931,1549,8654,2330
5395500,6343706,1040947,1560,8661,2330
5395600,6343707,1040963,1569,8654,2340
5395700,6343707,1040979,1580,8646,2350
5395800,6343708,1040995,1591,8674,2350
5395900,6343708,1041012,1605,8671,2360
5400000,6343708,1041028,1616,8684,2360
5400100,6343709,1041045,1631,8666,2360
5400200,6343709,1041062,1641,8666,2370
5400300,6343710,1041079,1656,8659,2380
5400400,6343710,1041096,1669,8672,2380
5400500,6343711,1041113,1681,8656,2400
5400600,6343711,1041130,1696,8642,2410
5400700,6343711,1041148,1709,8661,2420
5400800,6343712,1041166,1727,8648,2440
5400900,6343712,1041184,1742,8638,2450
5401000,6343713,1041202,1755,8684,2460
5401100,6343713,1041220,1777,8666,2470
5401200,6343714,1041238,1794,8669,2480
5401300,6343714,1041257,1811,8670,2480
5401400,6343715,1041275,1835,8671,2490
5401500,6343715,1041294,1851,8657,2510
5401600,6343716,1041314,1877,8664,2530
5401700,6343716,1041333,1904,8663,2530
5401800,6343717,1041353,1926,8631,2550
5401900,6343717,1041373,1950,8616,2550
5402000,6343718,1041393,1976,8603,2560
5402100,6343718,1041413,2004,8557,2560
5402200,6343719,1041434,2037,8555,2560
5402300,6343720,1041455,2071,8570,2550
5402400,6343720,1041477,2110,8561,2550
5402500,6343721,1041499,2159,8562,2540
5402600,6343722,1041522,2214,8553,2540
5402700,6343723,1041545,2278,8566,2530
5402800,6343723,1041568,2343,8545,2520
5402900,6343724,1041593,2408,8530,2520
5403000,6343725,1041618,2471,8497,2510
5403100,6343726,1041644,2534,8469,2510
5403200,6343727,1041670,2595,8458,2500
5403300,6343729,1041697,2656,8449,2500
5403400,6343730,1041725,2719,8450,2490
5403500,6343731,1041753,2786,8446,2480
5403600,6343732,1041782,2856,8440,2480
5403700,6343733,1041812,2928,8448,2470
5403800,6343735,1041843,2998,8448,2460
5403900,6343736,1041874,3069,8448,2440
5404000,6343737,1041906,3138,8445,2430
5404100,6343739,1041938,3206,8434,2420
5404200,6343740,1041972,3272,8371,2410
5404300,6343742,1042006,3335,8267,2410
5404400,6343744,1042040,3393,8169,2410
5404500,6343747,1042075,3449,7988,2420
5404600,6343750,1042110,3501,7852,2440
5404700,6343753,1042146,3545,7702,2460
5404800,6343757,1042182,3589,7534,2490
5404900,6343762,1042218,3631,7381,2510
5405000,6343767,1042254,3662,7191,2530
5405100,6343772,1042290,3694,7021,2550
5405200,6343778,1042325,3720,6843,2570
5405300,6343785,1042361,3744,6675,2600
5405400,6343792,1042396,3778,6465,2640
5405500,6343800,1042431,3793,6314,2670
5405600,6343808,1042466,3818,6131,2700
5405700,6343817,1042500,3841,5971,2720
5405800,6343826,1042534,3863,5837,2750
5405900,6343836,1042568,3888,5748,2770
5410000,6343846,1042602,3912,5709,2790
5410100,6343856,1042636,3936,5708,2820
5410200,6343866,1042670,3958,5739,2840
5410300,6343876,1042705,3978,5798,2870
5410400,6343885,1042740,3998,5871,2900
5410500,6343895,1042775,4016,5941,2930
5410600,6343904,1042811,4037,6023,2960
5410700,6343914,1042847,4052,6106,2990
5410800,6343923,1042884,4068,6183,3010
5410900,6343931,1042921,4087,6266,3030
5411000,6343940,1042959,4102,6345,3050
5411100,6343949,1042997,4119,6429,3080
5411200,6343957,1043035,4137,6510,3100
5411300,6343965,1043074,4158,6578,3130
5411400,6343973,1043114,4171,6668,3160
5411500,6343980,1043153,4189,6791,3190
5411600,6343987,1043194,4204,6877,3230
5411700,6343994,1043234,4216,6963,3270
5411800,6344001,1043275,4231,7074,3310
5411900,6344007,1043317,4244,7139,3340
5412000,6344013,1043358,4244,7221,3340
5412200,6344025,1043442,4232,7402,3430
5412300,6344030,1043484,4198,7487,3460
5412400,6344035,1043526,4176,7569,3490
5412500,6344039,1043568,4176,7569,3520
5412600,6344044,1043609,4135,7742,3550
5412700,6344048,1043651,4107,7821,3570
5412800,6344051,1043692,4079,7904,3600
5412900,6344055,1043733,4023,7960,3630
5413000,6344058,1043774,3926,8127,3640
5413100,6344060,1043814,3856,8167,3660
5413200,6344063,1043853,3783,8237,3680
5413300,6344065,1043891,3718,8310,3700
5413400,6344067,1043929,3652,8381,3730
5413500,6344069,1043966,3587,8459,3750
5413600,6344070,1044003,3523,8531,3770
5413700,6344071,1044039,3459,8595,3800
5413800,6344072,1044074,3388,8662,3820
5413900,6344073,1044109,3313,8732,3840
5414000,6344073,1044142,3241,8798,3870
5414100,6344074,1044175,3166,8869,3890
5414200,6344074,1044208,3092,8917,3910
5414300,6344074,1044239,3004,8982,3940
5414400,6344074,1044269,2931,9031,3960
5414500,6344074,1044299,2854,9110,3990
5414600,6344073,1044328,2765,9175,4010
5414700,6344073,1044356,2693,9212,4040
5414800,6344072,1044383,2594,9348,4070
5414900,6344072,1044408,2327,8805,4060
5415000,6344072,1044433,2490,9400,4070
5415100,6344071,1044459,2436,9443,4070
5415200,6344070,1044483,2375,9486,4080
5415300,6344069,1044507,2312,9540,4080
5415400,6344068,1044531,2254,9594,4100
5415500,6344066,1044553,2203,9602,4100
5415600,6344065,1044576,2171,9669,4090
5415700,6344064,1044598,2146,9721,4080
5415800,6344062,1044619,2119,9773,4060
5415900,6344061,1044641,2096,9799,4050
5420000,6344059,1044662,2071,9855,4040
5420100,6344057,1044683,2045,9892,4030
5420200,6344056,1044704,2021,9942,4030
5420300,6344054,1044724,1995,9976,4020
5420400,6344052,1044744,1970,10009,4020
5420500,6344051,1044764,1944,10054,4020
5420600,6344049,1044783,1909,10086,4030
5420700,6344047,1044803,2009,10503,4000
5420800,6344045,1044822,1856,10168,4010
5420900,6344043,1044840,1841,10216,4020
5421000,6344041,1044858,1816,10242,4020
5421100,6344039,1044876,1790,10293,4030
5421200,6344037,1044894,1763,10330,4040
5421300,6344035,1044911,1736,10350,4040
5421400,6344034,1044928,1707,10369,4050
5421500,6344032,1044945,1684,10417,4060
5421600,6344030,1044962,1657,10460,4060
5421700,6344028,1044978,1633,10491,4070
5421800,6344026,1044994,1605,10528,4070
5421900,6344024,1045010,1579,10557,4080
5422000,6344022,1045025,1554,10585,4090
5422100,6344020,1045040,1526,10613,4090
5422200,6344018,1045055,1500,10643,4130
5422300,6344016,1045070,1474,10694,4140
5422400,6344014,1045084,1447,10704,4160
5422500,6344012,1045098,1423,10755,4170
5422600,6344010,1045111,1398,10792,4200
5422700,6344008,1045125,1372,10815,4210
5422800,6344006,1045138,1344,10822,4240
5422900,6344005,1045150,1300,10862,4270
5423000,6344003,1045163,1223,10883,4300
5423100,6344001,1045174,1147,10906,4320
5423200,6343999,1045184,1080,10934,4350
5423300,6343998,1045194,1021,10931,4370
5423400,6343996,1045204,963,10950,4390
5423500,6343995,1045213,907,10979,4420
5423600,6343994,1045221,844,11045,4440
5423700,6343992,1045228,791,11015,4470
5423800,6343991,1045236,731,11033,4490
5423900,6343990,1045242,674,11045,4510
5424000,6343989,1045248,620,11059,4530
5424100,6343988,1045254,574,11067,4550
5424200,6343987,1045259,540,11062,4560
5424300,6343986,1045263,510,11088,4580
5424400,6343986,1045268,482,11101,4600
5424500,6343985,1045272,453,11103,4610
5424600,6343984,1045276,427,11122,4630
5424700,6343984,1045280,399,11121,4640
5424800,6343983,1045283,372,11138,4660
5424900,6343982,1045287,344,11120,4670
5425000,6343982,1045290,317,11154,4690
5425100,6343981,1045292,289,11170,4700
5425200,6343981,1045295,261,11141,4710
5425300,6343981,1045297,240,11141,4730
5425400,6343980,1045299,224,11162,4740
5425500,6343980,1045301,0,11162,4750
5425600,6343980,1045301,0,11162,4750
5425700,6343980,1045301,0,11162,4750
5425800,6343980,1045301,0,11162,4750
5430000,6343980,1045301,0,11162,4750
5430100,6343980,1045301,0,11162,4750
5430200,6343980,1045301,0,11162,4750
5430300,6343980,1045301,0,11162,4750
5430400,6343980,1045301,0,11162,4750
5430500,6343980,1045301,0,11162,4750
5430600,6343980,1045301,0,11162,4750
5430700,6343980,1045301,0,11162,4750
5430800,6343980,1045301,0,11162,4750
5430900,6343975,1045326,287,11228,4890
5431000,6343974,1045329,288,11254,4900
5431100,6343974,1045331,284,11220,4910
5431200,6343973,1045334,276,11250,4910
5431300,6343973,1045336,269,11252,4920
5431400,6343973,1045338,261,11271,4930
5431500,6343972,1045341,252,11251,4940
5431600,6343972,1045343,244,11254,4940
5431700,6343971,1045345,0,11254,4950
5431800,6343971,1045345,0,11254,4950
5431900,6343971,1045345,0,11254,4950
5432000,6343971,1045345,0,11254,4950
5432100,6343971,1045345,0,11254,4950
5432200,6343971,1045345,0,11254,4950
5432300,6343971,1045345,0,11254,4950
5432400,6343971,1045345,0,11254,4950
5432500,6343971,1045345,0,11254,4950
5432600,6343971,1045345,0,11254,4950
5432700,6343971,1045345,0,11254,4950
5432800,6343971,1045345,0,11254,4950
5432900,6343971,1045345,0,11254,4950
5433000,6343971,1045345,0,11254,4950
5433100,6343971,1045345,0,11254,4950
5433200,6343971,1045345,0,11254,4950
5433300,6343971,1045345,0,11254,4950
5433400,6343971,1045345,0,11254,4950
5433500,6343971,1045345,0,11254,4950
5433600,6343971,1045345,0,11254,4950
5433700,6343971,1045345,0,11254,4950
5433800,6343971,1045345,0,11254,4950
5433900,6343971,1045345,0,11254,4950
5434000,6343971,1045345,0,11254,4950
5434100,6343971,1045345,0,11254,4950
5434200,6343971,1045345,0,11254,4950
5434300,6343971,1045345,0,11254,4950
5434400,6343971,1045345,0,11254,4950
5434500,6343971,1045345,0,11254,4950
5434600,6343971,1045345,0,11254,4950
5434700,6343971,1045345,0,11254,4950
5434800,6343971,1045345,0,11254,4950
5434900,6343971,1045345,0,11254,4950
5435000,6343971,1045345,0,11254,4950
5435100,6343971,1045345,0,11254,4950
5435200,6343971,1045345,0,11254,4950
5435300,6343971,1045345,0,11254,4950
5435400,6343971,1045345,0,11254,4950
5435500,6343971,1045345,0,11254,4950
5435600,6343971,1045345,0,11254,4950
5435700,6343971,1045345,0,11254,4950
5435800,6343971,1045345,0,11254,4950
5435900,6343971,1045345,0,11254,4950
5440000,6343971,1045345,0,11254,4950
5440100,6343971,1045345,0,11254,4950
5440200,6343971,1045345,0,11254,4950
5440300,6343971,1045345,0,11254,4950
5440400,6343971,1045345,0,11254,4950
5440500,6343971,1045345,0,11254,4950
5440600,6343971,1045345,0,11254,4950
5440700,6343971,1045345,0,11254,4950
5440800,6343971,1045345,0,11254,4950
5440900,6343971,1045345,0,11254,4950
5441000,6343971,1045345,0,11254,4950
5441100,6343971,1045345,0,11254,4950
5441200,6343971,1045345,0,11254,4950
5441300,6343971,1045345,0,11254,4950
5441400,6343971,1045345,0,11254,4950
5441500,6343971,1045345,0,11254,4950
5441600,6343971,1045345,0,11254,4950
5441700,6343971,1045345,0,11254,4950
5441800,6343971,1045345,0,11254,4950
5441900,6343971,1045345,0,11254,4950
5442000,6343971,1045345,0,11254,4950
5442100,6343971,1045345,0,11254,4950
5442200,6343971,1045345,0,11254,4950
5442300,6343971,1045345,0,11254,4950
5442400,6343971,1045345,0,11254,4950
5442500,6343971,1045345,0,11254,4950
5442600,6343971,1045345,0,11254,4950
5442700,6343971,1045345,0,11254,4950
5442800,6343971,1045345,0,11254,4950
5442900,6343971,1045345,0,11254,4950
5443000,6343971,1045345,0,11254,4950
5443100,6343971,1045345,0,11254,4950
5443200,6343971,1045345,0,11254,4950
5443300,6343971,1045345,0,11254,4950
5443400,6343971,1045345,0,11254,4950
5443500,6343971,1045345,0,11254,4950
5443600,6343971,1045345,0,11254,4950
5443700,6343971,1045345,0,11254,4950
5443800,6343971,1045345,0,11254,4950
5443900,6343971,1045345,0,11254,4950
5444000,6343971,1045345,0,11254,4950
5444100,6343971,1045345,0,11254,4950
5444200,6343971,1045345,0,11254,4950
5444300,6343971,1045345,0,11254,4950
5444400,6343971,1045345,0,11254,4950
5444500,6343971,1045345,0,11254,4950
5444600,6343971,1045345,0,11254,4950
5444700,6343971,1045345,0,11254,4950
5444800,6343971,1045345,0,11254,4950
5444900,6343971,1045345,0,11254,4950
5445000,6343971,1045345,0,11254,4950
5445200,6343971,1045345,0,11254,4950
5445300,6343971,1045345,0,11254,4950
5445400,6343971,1045345,0,11254,4950
5445500,6343971,1045345,0,11254,4950
5445600,6343971,1045345,0,11254,4950
5445700,6343971,1045345,0,11254,4950
5445800,6343971,1045345,0,11254,4950
5445900,6343971,1045345,0,11254,4950
5450000,6343971,1045345,0,11254,4950
5450100,6343971,1045345,0,11254,4950
5450200,6343971,1045345,0,11254,4950
5450300,6343971,1045345,0,11254,4950
5450400,6343971,1045345,0,11254,4950
5450500,6343971,1045345,0,11254,4950
5450600,6343971,1045345,0,11254,4950
5450700,6343971,1045345,0,11254,4950
5450800,6343971,1045345,0,11254,4950
5450900,6343971,1045345,0,11254,4950
5451000,6343971,1045345,0,11254,4950
5451100,6343971,1045345,0,11254,4950
5451200,6343971,1045345,0,11254,4950
5451300,6343971,1045345,0,11254,4950
5451400,6343971,1045345,0,11254,4950
5451500,6343971,1045345,0,11254,4950
5451600,6343971,1045345,0,11254,4950
5451700,6343971,1045345,0,11254,4950
5451800,6343971,1045345,0,11254,4950
5451900,6343971,1045345,0,11254,4950
5452000,6343971,1045345,0,11254,4950
5452100,6343971,1045345,0,11254,4950
5452200,6343971,1045345,0,11254,4950
5452300,6343971,1045345,0,11254,4950
5452400,6343971,1045345,0,11254,4950
5452500,6343971,1045345,0,11254,4950
5452600,6343971,1045345,0,11254,4950
5452700,6343971,1045345,0,11254,4950
5452800,6343971,1045345,0,11254,4950
5452900,6343971,1045345,0,11254,4950
5453000,6343971,1045345,0,11254,4950
5453100,6343971,1045345,0,11254,4950
5453200,6343971,1045345,0,11254,4950
5453300,6343971,1045345,0,11254,4950
5453400,6343971,1045345,0,11254,4950
5453500,6343971,1045345,0,11254,4950
5453600,6343971,1045345,0,11254,4950
5453700,6343971,1045345,0,11254,4950
5453800,6343971,1045345,0,11254,4950
5453900,6343971,1045345,0,11254,4950
5454000,6343971,1045345,0,11254,4950
5454100,6343971,1045345,0,11254,4950
5454200,6343971,1045345,0,11254,4950
5454300,6343971,1045345,0,11254,4950
5454400,6343971,1045345,0,11254,4950
5454500,6343971,1045345,0,11254,4950
5454600,6343971,1045345,0,11254,4950
5454700,6343971,1045345,0,11254,4950
5454800,6343971,1045345,0,11254,4950
5454900,6343971,1045345,0,11254,4950
5455000,6343971,1045345,0,11254,4950
5455100,6343971,1045345,0,11254,4950
5455200,6343971,1045345,0,11254,4950
5455300,6343971,1045345,0,11254,4950
5455400,6343971,1045345,0,11254,4950
5455500,6343971,1045345,0,11254,4950
5455600,6343971,1045345,0,11254,4950
5455700,6343971,1045345,0,11254,4950
5455800,6343971,1045345,0,11254,4950
5455900,6343971,1045345,0,11254,4950
5460000,6343971,1045345,0,11254,4950
5460100,6343971,1045345,0,11254,4950
5460200,6343971,1045345,0,11254,4950
5460300,6343971,1045345,0,11254,4950
5460400,6343971,1045345,0,11254,4950
5460500,6343971,1045345,0,11254,4950
5460600,6343971,1045345,0,11254,4950
5460700,6343971,1045345,0,11254,4950
5460800,6343971,1045345,0,11254,4950
5460900,6343971,1045345,0,11254,4950
5461000,6343971,1045345,0,11254,4950
5461100,6343971,1045345,0,11254,4950
5461200,6343971,1045345,0,11254,4950
5461300,6343971,1045345,0,11254,4950
5461400,6343971,1045345,0,11254,4950
5461500,6343971,1045345,0,11254,4950
5461600,6343971,1045345,0,11254,4950
5461700,6343971,1045345,0,11254,4950
5461800,6343971,1045345,0,11254,4950
5461900,6343971,1045345,0,11254,4950
5462000,6343971,1045345,0,11254,4950
5462100,6343971,1045345,0,11254,4950
5462200,6343971,1045345,0,11254,4950
5462300,6343971,1045345,0,11254,4950
5462400,6343971,1045345,0,11254,4950
5462500,6343971,1045345,0,11254,4950
5462600,6343971,1045345,0,11254,4950
5462700,6343971,1045345,0,11254,4950
5462800,6343971,1045345,0,11254,4950
5462900,6343971,1045345,0,11254,4950
5463000,6343971,1045345,0,11254,4950
5463100,6343971,1045345,0,11254,4950
5463200,6343971,1045345,0,11254,4950
5463300,6343971,1045345,0,11254,4950
5463400,6343971,1045345,0,11254,4950
5463500,6343971,1045345,0,11254,4950
5463600,6343971,1045345,0,11254,4950
5463700,6343971,1045345,0,11254,4950
5463800,6343971,1045345,0,11254,4950
5463900,6343971,1045345,0,11254,4950
5464000,6343971,1045345,0,11254,4950
5464100,6343971,1045345,0,11254,4950
5464200,6343971,1045345,0,11254,4950
5464300,6343971,1045345,0,11254,4950
5464400,6343971,1045345,0,11254,4950
5464500,6343971,1045345,0,11254,4950
5464600,6343971,1045345,0,11254,4950
5464700,6343971,1045345,0,11254,4950
5464800,6343971,1045345,0,11254,4950
5464900,6343971,1045345,0,11254,4950
5465000,6343971,1045345,0,11254,4950
5465100,6343971,1045345,0,11254,4950
5465200,6343971,1045345,0,11254,4950
5465300,6343971,1045345,0,11254,4950
5465400,6343971,1045345,0,11254,4950
5465500,6343971,1045345,0,11254,4950
5465600,6343971,1045345,0,11254,4950
5465700,6343971,1045345,0,11254,4950
5465800,6343971,1045345,0,11254,4950
5465900,6343971,1045345,0,11254,4950
5470000,6343971,1045345,0,11254,4950
5470100,6343971,1045345,0,11254,4950
5470200,6343971,1045345,0,11254,4950
5470300,6343971,1045345,0,11254,4950
5470400,6343971,1045345,0,11254,4950
5470500,6343971,1045345,0,11254,4950
5470600,6343971,1045345,0,11254,4950
5470700,6343971,1045345,0,11254,4950
5470800,6343971,1045345,0,11254,4950
5470900,6343971,1045345,0,11254,4950
5471000,6343971,1045345,0,11254,4950
5471100,6343971,1045345,0,11254,4950
5471200,6343971,1045345,0,11254,4950
5471300,6343971,1045345,0,11254,4950
5471400,6343971,1045345,0,11254,4950
5471500,6343971,1045345,0,11254,4950
5471600,6343971,1045345,0,11254,4950
5471700,6343971,1045345,0,11254,4950
5471800,6343971,1045345,0,11254,4950
5471900,6343971,1045345,0,11254,4950
5472000,6343971,1045345,0,11254,4950
5472100,6343971,1045345,0,11254,4950
5472200,6343971,1045345,0,11254,4950
5472300,6343971,1045345,0,11254,4950
5472400,6343971,1045345,0,11254,4950
5472500,6343971,1045345,0,11254,4950
5472600,6343971,1045345,0,11254,4950
5472700,6343971,1045345,0,11254,4950
5472800,6343971,1045345,0,11254,4950
5472900,6343971,1045345,0,11254,4950
5473000,6343971,1045345,0,11254,4950
5473100,6343971,1045345,0,11254,4950
5473200,6343971,1045345,0,11254,4950
5473300,6343971,1045345,0,11254,4950
5473400,6343971,1045345,0,11254,4950
5473500,6343971,1045345,0,11254,4950
5473600,6343965,1045380,289,11357,5170
5473700,6343965,1045383,338,11384,5170
5473800,6343964,1045387,394,11370,5170
5473900,6343963,1045391,471,11389,5180
5474000,6343962,1045395,550,11415,5180
5474100,6343961,1045401,619,11418,5190
5474200,6343960,1045407,681,11423,5190
5474300,6343958,1045414,737,11443,5200
5474400,6343957,1045421,787,11465,5200
5474500,6343955,1045429,831,11464,5210
5474600,6343954,1045437,873,11486,5220
5474700,6343952,1045445,911,11516,5220
5474800,6343950,1045454,944,11531,5230
5474900,6343948,1045463,979,11539,5240
5475000,6343946,1045472,1009,11576,5250
5475100,6343944,1045481,1037,11577,5260
5475200,6343942,1045491,1065,11603,5270
5475300,6343940,1045501,1092,11640,5280
5475400,6343937,1045511,1122,11677,5290
5475500,6343935,1045522,1141,11677,5310
5475600,6343933,1045532,1168,11713,5320
5475700,6343930,1045543,1188,11773,5340
5475800,6343927,1045554,1224,11716,5350
5475900,6343925,1045565,1245,11779,5370
5480000,6343922,1045577,1259,11808,5390
5480100,6343919,1045588,1280,11805,5440
5480200,6343917,1045600,1310,11827,5480
5480300,6343914,1045612,1350,11892,5530
5480400,6343911,1045624,1381,11910,5570
5480500,6343908,1045636,1409,11932,5620
5480600,6343904,1045649,1446,11992,5650
5480700,6343901,1045662,1485,11993,5690
5480800,6343898,1045676,1525,12008,5720
5480900,6343894,1045689,1563,12052,5750
5481000,6343890,1045703,1602,12083,5780
5481100,6343887,1045718,1640,12112,5810
5481200,6343883,1045732,1677,12111,5850
5481300,6343878,1045747,1716,12123,5880
5481400,6343874,1045762,1750,12143,5900
5481500,6343870,1045778,1787,12121,5930
5481600,6343866,1045794,1819,12147,5950
5481700,6343861,1045810,1854,12157,5980
5481800,6343857,1045826,1891,12174,6000
5481900,6343852,1045843,1935,12181,6020
5482000,6343847,1045860,1987,12176,6040
5482100,6343842,1045878,2037,12164,6050
5482200,6343838,1045896,2077,12142,6080
5482300,6343832,1045914,2135,12190,6100
5482400,6343827,1045933,2156,12166,6110
5482500,6343822,1045952,2168,12183,6130
5482600,6343817,1045971,2178,12179,6130
5482700,6343811,1045990,2185,12164,6140
5482800,6343806,1046010,2188,12179,6140
5482900,6343801,1046029,2197,12180,6150
5483000,6343795,1046048,2204,12164,6150
5483100,6343790,1046068,2211,12171,6150
5483200,6343784,1046087,2222,12190,6150
5483300,6343779,1046106,2225,12170,6150
5483400,6343774,1046126,2230,12178,6150
5483500,6343768,1046146,2231,12191,6160
5483600,6343763,1046165,2242,12164,6160
5483700,6343757,1046185,2240,12178,6160
5483800,6343752,1046204,2246,12202,6170
5483900,6343746,1046224,2250,12184,6170
5484000,6343741,1046244,2256,12173,6180
5484100,6343735,1046264,2260,12175,6180
5484200,6343730,1046283,2265,12174,6180
5484300,6343724,1046303,2269,12178,6180
5484400,6343719,1046323,2276,12176,6180
5484500,6343713,1046343,2290,12179,6190
5484600,6343707,1046363,2302,12177,6190
5484700,6343702,1046384,2319,12170,6190
5484800,6343696,1046404,2336,12168,6190
5484900,6343691,1046425,2354,12137,6190
5485000,6343685,1046446,2377,12074,6190
5485100,6343679,1046467,2400,12009,6190
5485200,6343674,1046488,2425,11895,6190
5485300,6343668,1046511,2450,11767,6190
5485400,6343663,1046533,2480,11628,6190
5485500,6343658,1046557,2508,11476,6190
5485600,6343654,1046580,2547,11324,6180
5485700,6343649,1046605,2588,11165,6180
5485800,6343645,1046630,2633,11001,6170
5485900,6343641,1046656,2680,10841,6170
5490000,6343637,1046683,2731,10674,6170
5490100,6343633,1046710,2782,10506,6160
5490200,6343630,1046738,2833,10321,6140
5490300,6343627,1046767,2887,10154,6110
5490400,6343625,1046797,2944,9983,6090
5490500,6343622,1046827,3001,9862,6050
5490600,6343620,1046858,3065,9775,6030
5490700,6343618,1046890,3125,9715,6010
5490800,6343616,1046923,3184,9681,5990
5490900,6343615,1046956,3240,9677,5970
5491000,6343613,1046989,3296,9665,5950
5491100,6343611,1047024,3350,9616,5930
5491200,6343609,1047058,3404,9524,5910
5491300,6343608,1047094,3458,9370,5880
5491400,6343607,1047130,3513,9183,5830
5491500,6343607,1047167,3566,8963,5780
5491600,6343607,1047204,3623,8736,5740
5491700,6343608,1047242,3680,8544,5690
5491800,6343610,1047280,3739,8379,5650
5491900,6343612,1047319,3797,8252,5600
5492000,6343614,1047358,3856,8143,5560
5492100,6343617,1047398,3916,8042,5520
5492200,6343620,1047438,3977,7939,5480
5492300,6343623,1047479,4038,7838,5440
5492400,6343627,1047520,4098,7760,5400
5492500,6343632,1047562,4158,7709,5360
5492600,6343636,1047604,4218,7687,5330
5492700,6343640,1047647,4275,7706,5300
5492800,6343645,1047691,4332,7774,5270
5492900,6343649,1047735,4385,7880,5250
5493000,6343652,1047780,4434,8037,5250
5493100,6343656,1047825,4480,8199,5240
